catalogued (audio file is on musiclabnas already),"documentation (liner notes, images, etc, on musiclabnas)",who,HARVARD .WAV,OTHER .WAV,HARVARD CD,OTHER CD,DIRECT STREAM,MULTIPLE SONGS ON SAME TRACK,LP,REQUESTED THRU ILL,ONLY OPTION IS FOR HARVARD TO DIGITIZE IT,CAN'T FIND. ASK HARVARD LIBRARY,ASK HARVARD FOR HELP,GET CD WHEN LOEB REOPENS / WAIT FOR ILL CD OR LP / ASK FOR DIGITIZATION,TO DELETE,status,judy_notes,judy_url (use this only if url_recode is no longer the right url),old_notes,filename,song_name,region,type,song_tracknum,source,url_recode,format (Harvard only),cost,notes,url_orig,source_first,widesample,deepsample,wideonly,deeponly,both,comments,family_name,language,dialect,level,culture listed?,culture,culture standardized,clade,family_code,prev_glottocode1,prev_glottocode2,prev_agree,pre_common_subfamily,pre_common_family,iso,type_secondary,unpublished,collector_name,collector_affil,collector_email,song_reason,song_label,song_info,song_lyrics,song_morenotes,audible_singer,easyhear,access,morenotes,ts,annotator
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,track on album doesn't match GJ audio - switched to GJ source,NHS2-1446.wav,Mzeno of Komukomu,Southern Africa,Dance,NA,Global Jukebox,http://media.theglobaljukebox.org/audio/T5439R30.mp3,,,"Mp3 purchase? but song sounds different, but multiple songs on this NHS2 list are on the same album and it's still a ILAM release: https://www.amazon.com/gp/product/B073Y72P9Q/ref=dm_ws_sp_ps_dp",http://media.theglobaljukebox.org/audio/T5439R30.mp3,Global Jukebox,0,1,0,1,0,,#REF!,chop1243,,#REF!,,Chopi,Chopi,bant1294,#REF!,copi1238,chop1243,no,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Dance song; mzeno //GLOBAL JUKEBOX CODING ID 1687, GENRE FIELD//","Orchestral dance; Kapani waChikwita, composer//GLOBAL JUKEBOX CODING ID 1687, DESCRIPTION FIELD//",NA,,Yes,1,Yes,,5/21/2018 12:17:25,AMB
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"GJ and Amazon tracks sound totally different. Resourced to GJ, in line with original annotator. Also appears to be on ILAM, which might confirm one way or another.  https://www.amazon.com/gp/product/B073Y72P9Q/ref=dm_ws_sp_ps_dp",NHS2-1447.wav,Mwamwangu Wotala Achikene,Southern Africa,Mourning,NA,Global Jukebox,http://media.theglobaljukebox.org/audio/T5439R29.mp3,,,"Mp3 purchase? but song sounds different, but multiple songs on this NHS2 list are on the same album and it's still a ILAM release: https://www.amazon.com/gp/product/B073Y72P9Q/ref=dm_ws_sp_ps_dp",http://media.theglobaljukebox.org/audio/T5439R29.mp3,Global Jukebox,1,1,0,0,1,bantu,#REF!,chop1243,,#REF!,,Chopi,Chopi,bant1294,#REF!,copi1238,chop1243,no,yes,yes,,No secondary function,No,http://www.folkways.si.edu/international-library-of-african-music-ilam/smithsonian,,,The song is identified as such in its title or label,"Funeral song; complaint song //GLOBAL JUKEBOX CODING ID 1690, GENRE FIELD//","Funeral song; complaint of a rejected wife //GLOBAL JUKEBOX CODING ID 1690, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/21/2018 12:20:26,AMB
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"GJ and Amazon tracks sound totally different. Resourced to GJ, in line with original annotator. Also appears to be on ILAM, which might confirm one way or another.  https://www.amazon.com/gp/product/B073Y72P9Q/ref=dm_ws_sp_ps_dp",NHS2-1448.wav,"Ho, Nitihondile",Southern Africa,Work,NA,Global Jukebox,http://media.theglobaljukebox.org/audio/T5439R31.mp3,,,"Mp3 purchase? but song sounds different, but multiple songs on this NHS2 list are on the same album and it's still a ILAM release: https://www.amazon.com/gp/product/B073Y72P9Q/ref=dm_ws_sp_ps_dp",http://media.theglobaljukebox.org/audio/T5439R31.mp3,Global Jukebox,1,1,0,0,1,,#REF!,chop1243,,#REF!,,Chopi,Chopi,bant1294,#REF!,copi1238,chop1243,no,yes,yes,,No secondary function,No,http://www.folkways.si.edu/international-library-of-african-music-ilam/smithsonian,,,The song is identified as such in its title or label,"Work song //GLOBAL JUKEBOX CODING ID 1688, GENRE FIELD//","Pounding song with mortar and pestles of Canda's village Work song //GLOBAL JUKEBOX CODING ID 1688, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/5/18 22:15,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1449.wav,We imba ne mwana,Southern Africa,Love,NA,International Library of African Music,http://samap.ukzn.ac.za/we-imba-ne-mwana-east-african?qt-collections=2,,,,http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D68.dir/A67-01.mp3,International Library of African Music,0,1,0,1,0,,#REF!,duma1252,,#REF!,,Shona Karanga,Karanga,bant1294,#REF!,shon1251,shon1251,yes,yes,yes,sna,No secondary function,No,,,,The song is identified as such in its title or label,"Indigenous music ; Vocal ; Love song //ILAM IDENTIFIER A67-01, KEYWORDS//","Unaccompanied love song //ILAM IDENTIFIER A67-01, DESCRIPTION//",NA,,Yes,6,Yes,"Unsure exactly what culture the song comes from. Based on the fact that the song is from Zimbabwe and the language is Karanga, I assumed the culture was Shona Karanga (a Global Jukebox categorization), but I'm not certain",7/5/18 17:24,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Unable to load greenstone link, can't find on ILAM",NHS2-1450.wav,Wa kawiri wambunga,Southern Africa,Praise,NA,International Library of African Music,,,,"Unable to load greenstone link, can't find on ILAM",http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D10240.dir/TR217-16.mp3,ILAM,0,1,0,1,0,,#REF!,here1253,,#REF!,,Herero,Herero,bant1294,#REF!,here1253,here1253,yes,yes,yes,her,No secondary function,No,,,,The song is identified as such in its title or label,"Praise song ; Indigenous Music ; Folk //ILAM IDENTIFIER TR217-16, KEYWORDS//",NA,NA,,Yes,6,Yes,,5/25/2018 12:36:26,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1451.wav,Giraffe Song 1,Southern Africa,Healing,NA,Global Jukebox,http://media.theglobaljukebox.org/audio/T5438R27.mp3,,,,http://media.theglobaljukebox.org/audio/T5438R27.mp3,Global Jukebox,1,0,1,0,0,,#REF!,juho1239,,#REF!,,!Kung,Kung,,#REF!,juho1239,kung1260,no,no,no,ktz,No secondary function,No,,,,The song is identified as such in its title or label,"Healing song; ceremonial song; dance song //GLOBAL JUKEBOX CODING ID 244, GENRE FIELD//","Curing ceremony dance song //GLOBAL JUKEBOX CODING ID 244, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,3/19/2018 18:53:11,AMB
1,1,YFS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1452.wav,Giraffe Medicine Song,Southern Africa,Healing,NA,Global Jukebox,http://media.theglobaljukebox.org/audio/T9522R04.mp3,,,,http://media.theglobaljukebox.org/audio/T9522R04.mp3,Global Jukebox,1,0,1,0,0,,#REF!,juho1239,,#REF!,,Zhuǀʼhõasi,Zhuǀʼhoasi,,#REF!,.,kung1260,no,.,.,#N/A,No secondary function,No,,,,The song is identified as such in its title or label,"Medicine song; healing song; dream song //GLOBAL JUKEBOX CODING ID 9368, GENRE FIELD//","An elderly healer and two other old women sing a song given to her in a dream by the God who lives in the eastern sky //GLOBAL JUKEBOX CODING ID 9368, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/21/2018 12:26:08,AMB
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1453.wav,Oryx Collective Healing Rite,Southern Africa,Healing,NA,Harvard Library,https://www.amazon.com/Chants-Bushmen-Juhoansi-NAMIBIE-1997-08-12/dp/B01K8MQWJC,,$151.04,Cost does not include $3.99 shipping. Also in Harvard Library: http://id.lib.harvard.edu/alma/990076019140203941/catalog,http://media.theglobaljukebox.org/audio/T5594R21.mp3,Global Jukebox,1,0,1,0,0,,#REF!,juho1239,,#REF!,,Zhuǀʼhõasi,Zhuǀʼhoasi,,#REF!,.,kung1260,no,.,.,#N/A,No secondary function,No,,,,The song is identified as such in its title or label,"Healing song; ritual song //GLOBAL JUKEBOX CODING ID 30054, GENRE FIELD//","Major healing ritual //GLOBAL JUKEBOX CODING ID 30054, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/21/2018 12:29:53,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1454.wav,Kurera mwana,Southern Africa,Lullaby,NA,International Library of African Music,https://samap.ukzn.ac.za/kurera-mwana-southern-african,,,,http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D32741.dir/AC0135-AH14.mp3,ILAM,1,0,1,0,0,,#REF!,kara1484,,#REF!,,Karanga,Karanga,,#REF!,kara1484,kara1484,yes,yes,yes,kth,No secondary function,No,,,,The song is identified as such in its title or label,Indigenous music ; Folk song ; Lullaby ; Female vocals //ILAM IDENTIFIER AC0135-AH14; KEYWORDS//,Lullaby sung by a woman ; English translation of title: 'Looking after the baby' ; For further details refer to ILAM field card: AH14 //ILAM IDENTIFIER AC0135-AH14; DESCRIPTION//,A,,Yes,6,Yes,,5/23/2018 15:57:55,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1455.wav,Babikapo no mutembo pali bama,Southern Africa,Mourning,NA,International Library of African Music,http://samap.ukzn.ac.za/babikapo-no-mutembo-pali-bama-0,,,,http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D4451.dir/TP0864-XYZT4187.mp3,ILAM,0,1,0,1,0,,#REF!,lala1264,,#REF!,,Lala,Lala,bant1294,#REF!,lala1264,lala1268,no,no,no,leb,No secondary function,No,,,,The song is identified as such in its title or label,Indigenous music ; Folk music ; Mourning song ; Kankobele ; Mbira //ILAM IDENTIFIER TP0864-XYZT4187 KEYWORDS//,NA,NA,,Yes,5,Yes,,5/24/2018 16:41:01,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1456.wav,Chiwaloba chiwaloba cinendondo,Southern Africa,Mourning,NA,International Library of African Music,http://samap.ukzn.ac.za/chiwaloba-chiwaloba-cinendondo,,,,http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D32209.dir/AC0527-C4J6.mp3,ILAM,0,1,0,1,0,,#REF!,lala1264,swak1238,#REF!,,Swaka,Swaka,bant1294,#REF!,lala1264,swak1238,no,yes,yes,leb,No secondary function,No,,,,The song is identified as such in its title or label,"Mourning song ; Unaccompanied //ILAM IDENTIFIER AC0527-C4J6 , KEYWORDS//","English translation of title: 'When a man is dead, he will never come to life again' ; A song dwelling on the immovability of death ; For further details refer to ILAM field card: C4J6 //ILAM IDENTIFIER AC0527-C4J6 , DESCRIPTION//",NA,,Yes,6,Yes,,5/25/2018 12:07:14,AMB
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1457.wav,Musahowelele likishi la Mulena,Southern Africa,Dance,Tape 72,NHS 1.0,,,,,http://greenstone.ilam.ru.ac.za/cgi-bin/library?e=q-01000-00---0ilam--00-1--0-10-0---0---0prompt-10-DU--4-------0-1l--11-en-50---20-about-C3X10--00-3-1-00-0011-0-0utfZz-8-00&a=d&c=ilam&srp=0&srn=0&cl=search&d=D32063,NHS 1.0,0,1,0,1,0,,#REF!,lozi1239,,#REF!,,Lozi,Lozi,bant1294,#REF!,lozi1239,lozi1239,yes,yes,yes,loz,,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",2,2,NA,,,,,,9/4/18 18:51,SAM
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1458.wav,Naliba Kaboma,Southern Africa,Mourning,NA,Direct download (non-Folkways,https://www.amazon.com/Naliba-Kaboma/dp/B073Y9WT1K,,$0.99,Track not on folkways,http://media.theglobaljukebox.org/audio/T5440R04.mp3,Global Jukebox,0,1,0,1,0,,#REF!,lozi1239,,#REF!,,Lozi,Lozi,bant1294,#REF!,lozi1239,lozi1239,yes,yes,yes,loz,No secondary function,No,,,,The song is identified as such in its title or label,"Topical song; mourning song //GLOBAL JUKEBOX CODING ID 2417, GENRE FIELD//","I Cry for My Mother; topical song //GLOBAL JUKEBOX CODING ID 2417, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,2/4/18 20:59,AMB
1,1,LGY,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1459.wav,Music of Malagasy - Drumming for a Ceremony / Music of Malagasy - Singing for Dancing (medley),Southern Africa,Dance,"Disc 1, Track 4",Folkways track download,https://folkways.si.edu/music-of-malagasy-drumming-for-a-ceremony/music-of-malagasy-singing-for-dancing-medley/central-asia-islamica-world/music/track/smithsonian,,$0.99,,https://folkways.si.edu/music-of-malagasy-drumming-for-a-ceremony/music-of-malagasy-singing-for-dancing-medley/central-asia-islamica-world/music/track/smithsonian,Smithsonian Folkways,0,1,0,1,0,,#REF!,maha1309,,#REF!,,Mahafaly,Mahafaly,,#REF!,maha1309,tswa1253,no,no,no,,No secondary function,No,,,,The song is identified as such in its title or label,"Music of Malagasy - Drumming for a Ceremony / Music of Malagasy - Singing for Dancing (medley) //PRIMITIVE MUSIC OF THE WORLD ALBUM, SMITHSONIAN FOLKWAYS//",NA,NA,,Yes,6,Yes,,10/3/18 16:41,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1460.wav,Tsikidola,Southern Africa,Healing,na,Global Jukebox,http://media.theglobaljukebox.org/audio/T5458R03.mp3,,,,http://media.theglobaljukebox.org/audio/T5458R03.mp3,Global Jukebox,0,1,0,1,0,,#REF!,maha1309,,#REF!,,Mahafaly,Mahafaly,,#REF!,maha1309,mala1537,no,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Healing song; ceremonial song; prison song //GLOBAL JUKEBOX CODING ID 2181, GENRE FIELD//","Traditional bilo healing ceremony song; new text; The Bull Is a Grand Animal, But It Doesn't Know How to Talk; prisoners at Tulear Prison //GLOBAL JUKEBOX CODING ID 2181, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,3/19/2018 18:45:53,AMB
1,1,JSL,0,0,1,1,0,0,0,0,0,0,0,0,0,,got from GJ,http://media.theglobaljukebox.org/audio/T30089.mp3,on amazon with 1 star review saying that CD is wrong CD (https://www.amazon.com/Pays-Mikea-Madagascar/dp/B00000B8LJ) . Switched to harvard lib,NHS2-1461.wav,Kivaleo,Southern Africa,Play,NA,Harvard Library,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212024814120003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Pays%20Mikea",cd,$15.85,Plus shipping of $3.99 (not included in cost),http://media.theglobaljukebox.org/audio/T30089.mp3,Global Jukebox,0,1,0,1,0,,#REF!,masi1268,,#REF!,,Mikea,Mikea,,#REF!,masi1268,mala1537,no,yes,yes,msh,Work,No,,,,The song is identified as such in its title or label,Game song; work song; yodel //GLOBAL JUKEBOX CODING ID 30089 GENRE FIELD//,Yodeled chant duet; Vocal games are often played while doing chores such as collecting firewood //GLOBAL JUKEBOX CODING ID 30089 DESCRIPTION FIELD//,NA,,Yes,6,Yes,,3/20/2018 21:12:47,AMB
1,1,JSL,0,0,1,1,0,0,0,0,0,0,0,0,0,,got from GJ,http://media.theglobaljukebox.org/audio/T30088.mp3,on amazon with 1 star review saying that CD is wrong CD (https://www.amazon.com/Pays-Mikea-Madagascar/dp/B00000B8LJ) . Switched to harvard lib,NHS2-1462.wav,Iha lahy misera,Southern Africa,Story,NA,Harvard Library,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212024814120003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Pays%20Mikea",cd,$15.85,Plus shipping of $3.99 (not included in cost),http://media.theglobaljukebox.org/audio/T30088.mp3,Global Jukebox,0,1,0,1,0,,#REF!,masi1268,,#REF!,,Mikea,Mikea,,#REF!,masi1268,mala1537,no,yes,yes,msh,No secondary function,No,,,,The song is identified as such in its title or label,"Entertainment song; narrative song //GLOBAL JUKEBOX CODING ID 30088, GENRE FIELD//","A song for for entertainment in two parts; the first half is uses interlocking phrases; the second uses silence when telling a story about a man who is limping //GLOBAL JUKEBOX CODING ID 30088, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/21/2018 12:38:33,AMB
1,1,JSL,0,0,1,1,0,0,0,0,0,0,0,0,0,,got from GJ,http://media.theglobaljukebox.org/audio/T30088.mp3,on amazon with 1 star review saying that CD is wrong CD (https://www.amazon.com/Pays-Mikea-Madagascar/dp/B00000B8LJ) . Switched to harvard lib,NHS2-1463.wav,Koiky,Southern Africa,Work,NA,Harvard Library,"https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212024814120003941&context=L&vid=HVD2&lang=en_US&search_scope=default_scope&adaptor=Local%20Search%20Engine&tab=books&query=any,contains,Pays%20Mikea",cd,$15.85,Plus shipping of $3.99 (not included in cost),http://media.theglobaljukebox.org/audio/T30085.mp3,Global Jukebox,0,1,0,1,0,,#REF!,masi1268,,#REF!,,Mikea,Mikea,,#REF!,masi1268,mala1537,no,yes,yes,msh,No secondary function,No,,,,The song is identified as such in its title or label,"Yodel; calls; cries; forest song; work song //GLOBAL JUKEBOX CODING ID 30085, GENRE FIELD//","Yodeled calls; when a group gathers to work or communicate, women in different parts of the forest call out to one another through yodels and cries for location or assistance //GLOBAL JUKEBOX CODING ID 30085, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/21/2018 12:34:36,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Unable to load greenstone link, can't find on ILAM",NHS2-1464.wav,Jikorwa yokumarombe tano nika moneko,Southern Africa,Healing,NA,International Library of African Music,,,,"Unable to load greenstone link, can't find on ILAM",http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D16449.dir/DD112-13.mp3,ILAM,0,1,0,1,0,broken link?,#REF!,mbuk1240,,#REF!,,Language: Mbukushu; Coverage: Nyangana ; Kavango ; Andara ; Namibia,Namibian,bant1294,#REF!,mbuk1240,mbuk1240,yes,yes,yes,mhw,No secondary function,No,,,,The song is identified as such in its title or label,"Indigenous music ; Healing song ; Claves //ILAM IDENTIFIER ATC010b-01, KEYWORDS//","Tradional Healer's song, accompanied by the Rugoma mouth bow about the Chief who is ill ; For further details refer to ILAM reel: DD112 //ILAM IDENTIFIER ATC010b-01, DESCRIPTION//",NA,,Yes,6,Yes,,5/23/2018 11:30:46,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"File name is spelled ""Gaurus gera a labigisa TR218-01"" Unable to load greenstone link, can't find on ILAM",NHS2-1465.wav,Goaras gera a Labi gisa,Southern Africa,Lullaby,NA,International Library of African Music,,,,"Unable to load greenstone link, can't find on ILAM",http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D10244.dir/TR218-01.mp3,ILAM,1,0,1,0,0,,#REF!,nama1264,dama1270,#REF!,,Damara,Damara,,#REF!,dama1270,dama1270,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Lullaby ; Indigenous Music ; Folk //ILAM IDENTIFIER TR218-01, KEYWORDS//","Translated English Title: ""My child Labigisa is crying"". //ILAM IDENTIFIER TR218-01, DESCRIPTION//",NA,,Yes,6,Yes,,5/23/2018 16:06:37,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1466.wav,Bau and Group. Healing Dance. Darkness,Southern Africa,Healing,NA,British Library,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0037XX-0200V0,,,,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0037XX-0200V0,British Library,1,0,1,0,0,,#REF!,naro1249,,#REF!,,Khoisan,Khoisan,,#REF!,khoe1240,naro1249,no,unknown,yes,,Dance,No,,,,The song is identified as such in its title or label,"Healing dance //BRITISH LIBRARY SHELF MARK C65/37, SUBJECTS FIELD//",NA,NA,,Yes,6,Yes,,5/25/2018 15:56:50,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1467.wav,Gwae. Healing dance,Southern Africa,Healing,NA,British Library,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0013XX-0600V0,,,,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0013XX-0600V0,British Library,1,0,1,0,0,,#REF!,naro1249,,#REF!,,Khoisan,Khoisan,,#REF!,khoe1240,naro1249,no,unknown,yes,,Dance,No,,,,The song is identified as such in its title or label,"Healing dance //BRITISH LIBRARY SHELF MARK C65/13, SUBJECTS FIELD//","a) Healing Dance with singers, percussion and rattles. //BRITISH LIBRARY SHELF MARK C65/13, DESCRIPTION FIELD//",NA,,Yes,5,Yes,,5/25/2018 16:00:19,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1468.wav,"Nharo Healing dance songs: Women and man, K/aon! Wa. A different song",Southern Africa,Healing,NA,British Library,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0013XX-0900V0,,,,https://sounds.bl.uk/World-and-traditional-music/John-Brearley-Botswana/025M-C0065X0013XX-0900V0,British Library,1,0,1,0,0,,#REF!,naro1249,,#REF!,,Khoisan (Naro) [Nharo],Khoisan,,#REF!,naro1249,naro1249,yes,yes,yes,nhr,No secondary function,No,,,,The song is identified as such in its title or label,"Healing dance //BRITISH LIBRARY SHELF MARK C65/13, SUBJECTS FIELD//","These were recorded as examples of the kind of vocal counterpoint and melodic line found in songs of this type. //BRITISH LIBRARY SHELF MARK C65/13, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/25/2018 15:50:02,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1469.wav,Tiyeni timulile Sayile we,Southern Africa,Mourning,NA,International Library of African Music,http://samap.ukzn.ac.za/tiyeni-timulile-sayile-we,,,,http://greenstone.ilam.ru.ac.za/collect/ilam/index/assoc/D32050.dir/AC0483-C3W7.mp3,ILAM,0,1,0,1,0,broken link,#REF!,narr1281,,#REF!,,Ngoni,Ngoni,bant1294,#REF!,ngon1269,ngon1269,yes,yes,yes,ngo,No secondary function,No,,,,The song is identified as such in its title or label,"Keywords: Indigenous music ; Folk music ; Mourning song ; Clapping //ILAM IDENTIFIER AC0483-C3W7, KEYWORDS//","English translation of title: 'Let us mourn Sayili' ; Mourning song with clapping accompaniment ; For further details refer to ILAM field card: C3W7 //ILAM IDENTIFIER AC0483-C3W7, DESCRIPTION//",NA,,Yes,6,Yes,,5/24/2018 16:45:05,AMB
1,1,CMB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,NHS2-1470.wav,Pfeni Nengoma,Southern Africa,Story,NA,Direct download (non-Folkways,https://www.amazon.com/Pfeni-Nengoma/dp/B073YDQWN7/ref=sr_1_1?keywords=%22Pfeni+Nengoma%22&qid=1578511185&s=dmusic&sr=1-1,,$0.99,,http://media.theglobaljukebox.org/audio/T5439R36.mp3,Global Jukebox,0,1,0,1,0,,#REF!,ndau1241,,#REF!,,Ndau,Ndau,bant1294,#REF!,ndau1241,ndau1241,yes,yes,yes,ndc,No secondary function,No,,,,The song is identified as such in its title or label,"Story song //GLOBAL JUKEBOX CODING ID 2584, GENRE FIELD//","Story-song about the baboon who kept jumping on and off a drum till he died //GLOBAL JUKEBOX CODING ID 2584, DESCRIPTION FIELD//",NA,,Yes,6,Yes,,5/5/18 22:38,AMB
